C*******************************************************************************
C
C                  INTEGRATED WATER FLOW MODEL (IWFM)
C                         *** Version 3.02 ***
C
C*******************************************************************************
C
C                        NODAL X-Y COORDINATE FILE
C                         for IWFM Pre-Processing
C                                 (Unit 8)
C
C
C             Project:  C2VSim: California Central Valley Groundwater-Surface Water Simulation Model
C             Filename:  CVnode_060615.dat
C
C*******************************************************************************
C                            File Description
C
C   *This file includes all groundwater nodes that represent the model domain,
C    as well as the x and y coordinates that correspond with each node. 
C
C   *The coordinates can be specified for any reference point and coordinate
C    system
C
C   *The conversion factor must be specified in order to convert the units
C    of the coordinate system to feet.
C
C*******************************************************************************
    730        707525.9         4129678
    731        715307.8         4134137
    732        722795.8         4135398
    733        730258.6         4137044
    734        736735.9         4139112
    735        742010.3         4141382
    736        710175.3         4125474
    737        717406.8         4130688
    738        725688.3         4131043
    739        734392.8         4131857
    740        739513.4         4135101
    741        744314.4         4137290
    742        704445.2         4121253
    743        712953.4         4122694
    744        720758.4         4124493
    745        729280.4         4125779
    746        737828.4         4127335
    747        743241.8         4129054
    748        748770.4         4130634
    749        697523.9         4118866
    750        706850.2         4116284
    751        714795.4         4117863
    752        725543.0         4118336
    753        733233.3         4119481
    754        742497.8         4120897
    755        746221.8         4121616
    756        749446.9         4122490
    757        755193.4         4124990
    758        672336.4         4109466
    759        678898.3         4109591
    760        684027.8         4110580
    761        689937.7         4111725
    762        696244.4         4114137
    763        673986.6         4104384
    764        680855.6         4103010
    765        685460.4         4106314
    766        693046.1         4107715
    767        699353.0         4111072
    768        700376.6         4113207
    769        706210.4         4113034
    770        713502.9         4114615
    771        718978.6         4112959
    772        723789.3         4113335
    773        729342.3         4114046
    774        731748.0         4115096
    775        738389.3         4116957
    776        744518.9         4117830
    777        749074.6         4118219
    778        753310.4         4118813
    779        758532.8         4121564
    780        686265.9         4095708
    781        691331.5         4098448
    782        697855.7         4102021
    783        701578.8         4108787
    784        713655.8         4109297
    785        721830.7         4108312
    786        726129.4         4107703
    787        732796.2         4110559
    788        738912.8         4112226
    789        746181.8         4115173
    790        751223.7         4115702
    791        756086.7         4116347
    792        761462.2         4118026
    793        690294.7         4090843
    794        697854.6         4092947
    795        705505.1         4099639
    796        708678.3         4104053
    797        714690.8         4102564
    798        718580.1         4102746
    799        724030.3         4102764
    800        729301.4         4102974
    801        735353.6         4104450
    802        742621.9         4106565
    803        749225.2         4108528
    804        755508.7         4110068
    805        759821.7         4111313
    806        765249.1         4114808
    807        731424.0         4098541
    808        738333.0         4098919
    809        746829.5         4100305
    810        754699.4         4101666
    811        760484.1         4103462
    812        764541.4         4105242
    813        770315.1         4110004
    814        693913.8         4085775
    815        699810.4         4085615
    816        704569.9         4091306
    817        715699.5         4093363
    818        723439.5         4093995
    819        728876.4         4093118
    820        734301.1         4093532
    821        741082.1         4093820
